,node_id,y
136,1741,0.6
137,1742,0.6360247317694127
138,1768,0.6264367816091954
139,1769,0.5128205128205128
140,1770,0.5401929260450161
141,1771,0.5738161559888579
142,1772,0.7247259439707674
143,1773,0.7470664928292047
144,1774,0.5547576301615799
145,1775,0.723204540493342
146,1865,0.5985401459854015
147,1866,0.54
148,1867,0.7373641946150212
149,1868,0.6111111111111112
150,1869,0.3550724637681159
151,1870,0.7117117117117117
152,1907,0.6721311475409836
153,1908,0.6285714285714286
154,1909,0.6202090592334495
155,1910,0.6395348837209303
156,1911,0.7276720351390923
157,2025,0.5377456049638056
158,2026,0.7260726072607261
159,2027,0.5327102803738317
160,2028,0.4734513274336283
161,2029,0.6366071428571428
162,2030,0.59765625
163,2031,0.4852320675105485
164,2032,0.7473118279569892
165,2033,0.6697038724373576
166,2034,0.5016611295681063
167,2100,0.5144927536231884
168,2101,0.5466666666666666
169,2102,0.525
170,2103,0.6545454545454545
171,2104,0.490280777537797
172,2105,0.6701692936368944
173,2106,0.6112531969309463
174,2107,0.4964871194379391
175,2135,0.5662778366914104
176,2136,0.5958188153310104
177,2137,0.6272727272727273
178,2138,0.5287958115183246
179,2139,0.4861111111111111
180,2140,0.6056910569105691
181,2141,0.6241413150147204
182,2142,0.5566343042071198
183,2294,0.5742841707185306
184,2295,0.5759717314487632
185,2296,0.5488138686131386
186,2297,0.5718120805369128
187,2298,0.5577299412915852
188,2299,0.528423310690025
189,2320,0.492619926199262
190,2321,0.7617328519855595
191,2322,0.6483516483516484
192,2323,0.7107061503416856
193,2383,0.5863970588235294
194,2384,0.4261363636363636
195,2385,0.5996592844974447
196,2386,0.6339987900786449
197,2387,0.4888888888888889
198,2409,0.6666666666666666
199,2410,0.7272727272727273
200,2411,0.4943396226415094
201,2412,0.6989422294548413
202,2499,0.7391304347826086
203,2500,0.7032967032967034
204,2501,1.0
205,2580,0.6206896551724138
206,2581,0.5594405594405595
207,2582,0.7272727272727273
208,2583,0.6065573770491803
209,2584,0.6836363636363636
210,2585,0.5427468284611142
211,2586,0.5956439393939394
212,2587,0.6135593220338983
213,2588,0.7714491708723864
214,2589,0.6400783655191715
215,2611,0.6024643320363164
216,2612,0.7012578616352201
217,2613,0.5555555555555556
218,2614,0.636986301369863
219,2615,0.718381112984823
220,2616,0.6997084548104956
221,2617,0.5497382198952879
222,2802,0.6155606407322655
223,2828,0.6917098445595855
224,2829,0.6296296296296297
225,2830,0.6445993031358885
226,2831,0.6401869158878505
227,2832,0.7078825347758887
228,2833,0.6423280423280423
229,2834,0.6780104712041884
230,2835,0.5471698113207547
231,2836,0.569811320754717
232,2926,0.5161290322580645
233,2927,0.4875
234,2928,0.8363636363636363
235,2929,0.7650659133709982
236,2953,0.7007874015748031
237,2954,0.6957746478873239
238,2955,0.5308641975308642
239,2956,0.7678571428571429
240,2957,0.803030303030303
241,2958,0.6758982035928144
242,2959,0.5262655205348615
243,2960,0.6896686924132523
244,3071,0.518348623853211
245,3072,0.6343558282208589
246,3073,1.0
247,3134,0.6866666666666666
248,3135,0.5455431076473454
249,3136,0.4406779661016949
250,3137,0.6234817813765182
251,3138,0.75
252,3159,0.5819327731092437
253,3325,0.6931918656056587
254,3326,0.8074590661006671
255,3327,0.5329218106995884
256,3357,0.6381322957198443
257,3358,0.6915167095115681
258,3359,0.7437325905292479
259,3360,0.6678733031674208
260,3361,0.6973947895791583
261,3362,0.6457725947521866
262,3363,0.7381137957911146
263,3462,0.4444444444444444
264,3463,0.5892857142857143
265,3464,0.5240825688073395
266,3465,0.5651612903225807
267,3466,0.5968379446640316
268,3467,0.5470941883767535
269,3468,0.5233644859813084
270,3469,0.4794711203897007
271,3470,0.6108108108108108
272,3471,0.613314447592068
273,3472,0.6058823529411764
274,3503,0.5193798449612403
275,3504,0.7411764705882353
276,3505,0.5406935598018401
277,3506,0.5434782608695652
278,3507,0.5
279,3508,0.6486486486486487
280,3509,0.5717488789237668
281,3603,0.541095890410959
282,3604,0.5996204933586338
283,3605,0.5297741273100616
284,3606,0.7592592592592593
285,3607,0.4796747967479675
286,3677,0.5663600525624178
287,3678,0.5797101449275363
288,3679,0.5659340659340659
289,3695,0.5
290,3696,0.6318681318681318
291,3697,0.5368852459016393
292,3698,0.4132231404958678
293,3699,0.5866983372921615
294,3700,0.4468085106382978
295,3884,0.5348837209302325
296,3885,0.6842105263157895
297,3886,0.6502534395365677
298,3900,0.6062992125984252
299,3901,0.6422136422136422
300,3902,0.5243619489559165
301,3977,0.4980916030534351
302,3978,0.5616438356164384
303,3979,0.4691358024691358
304,3980,0.5
305,3981,0.6700680272108843
306,4006,0.5588235294117647
307,4007,0.6060606060606061
308,4008,0.7419354838709677
309,4009,0.6608187134502924
310,4092,0.6520681265206812
311,4093,0.8524590163934426
312,4094,0.5653153153153153
313,4095,0.5861405197305101
314,4096,0.6397974624607147
315,4097,0.6470588235294118
316,4184,0.671957671957672
317,4185,0.5054704595185996
318,4186,0.5121293800539084
319,4187,0.5659203980099502
320,4188,0.5923694779116466
321,4189,0.636
322,4210,0.6056818181818182
323,4211,0.4522292993630573
324,4212,0.6
325,4213,0.6410256410256411
326,4380,0.7672955974842768
327,4405,0.6157587548638133
328,4406,0.617208077260755
329,4407,0.7335079061335482
330,4408,0.6230191826522101
331,4409,0.7611940298507462
332,4410,0.6681547619047619
333,4411,0.5463124781544915
334,4500,0.4509803921568627
335,4501,0.5625
336,4502,0.4387755102040816
337,4503,0.6
338,4504,0.6951871657754011
339,4505,0.4067796610169492
340,4506,0.5107913669064749
341,4507,0.6163141993957704
342,4508,0.5159059474412172
343,4509,0.5377358490566038
344,4510,0.8011320754716981
345,4511,0.5551663747810858
346,4512,0.6483516483516484
347,4535,0.6862745098039216
348,4536,0.6062176165803109
349,4537,0.7607361963190185
350,4538,0.6829268292682927
351,4539,0.5761589403973509
352,4540,0.8055555555555556
353,4541,0.6192842942345924
354,4634,0.7142857142857143
355,4635,0.6159754224270353
356,4636,0.5212765957446809
357,4637,0.6629213483146067
358,4710,0.69
359,4711,0.7195571955719557
360,4712,0.5673234811165846
361,4713,0.4563953488372093
362,4714,0.5416666666666666
363,4715,0.6927772126144456
364,4735,0.5566037735849056
365,4736,0.7397260273972602
366,4737,0.704719387755102
367,4738,0.5560975609756098
368,4739,0.6733333333333333
369,4740,0.5451895043731778
370,4741,0.5238095238095238
371,4742,0.4574468085106383
372,4743,0.7007177033492823
373,4744,0.5958041958041959
374,4902,0.6383561643835617
375,4923,0.760655737704918
376,4924,0.4593128390596745
377,4925,0.5920398009950248
378,4926,0.4545454545454545
379,4927,0.5072463768115942
380,4928,0.5641025641025641
381,4929,0.5547445255474452
382,4930,0.5268817204301075
383,4931,0.6534653465346535
384,5015,0.6630727762803235
385,5016,0.5882352941176471
386,5017,0.5827205882352942
387,5018,0.8203592814371258
388,5019,0.5666666666666667
389,5020,0.5865070729053319
390,5021,0.5375494071146245
391,5022,0.515625
392,5040,0.733534743202417
393,5041,0.6455696202531646
394,5042,0.5172932330827068
395,5043,0.5942028985507246
396,5044,0.68
397,5045,0.6197916666666666
398,5138,0.5527156549520766
399,5139,1.0
400,5140,0.6756756756756757
401,5209,0.6412213740458015
402,5210,0.7101449275362319
403,5211,0.4435590969455511
404,5212,0.5622710622710623
405,5213,0.8857142857142857
406,5214,0.4591484464902186
407,5215,0.8161414645205168
408,5216,0.5306032584764421
409,5231,0.5764125900644672
410,5232,0.6811971372804164
411,5233,0.6639344262295082
412,5418,0.539568345323741
413,5419,0.8008201523140012
414,5420,0.5851703406813628
415,5421,0.6158730158730159
416,5443,0.7468354430379747
417,5444,0.6983105390185036
418,5445,0.6060606060606061
419,5446,0.4792899408284023
420,5447,0.7379679144385026
421,5448,0.603225806451613
422,5449,0.6068601583113457
423,5450,0.6413474240422721
424,5530,0.4982142857142857
425,5531,0.4861111111111111
426,5532,0.6377952755905512
427,5533,0.5789473684210527
428,5534,0.6071428571428571
429,5535,0.6264367816091954
430,5536,0.5
431,5537,0.5880597014925373
432,5538,0.6327632763276327
433,5555,0.7183098591549296
434,5556,0.7246963562753036
435,5642,0.6818181818181818
436,5643,0.609084652443221
437,5644,0.6875
438,5645,1.0
439,5646,0.5471698113207547
440,5647,0.7194244604316546
441,5648,0.6540198735320687
442,5706,0.4654832347140039
443,5707,0.5146341463414634
444,5708,0.6708994708994709
445,5709,0.8068181818181818
446,5710,0.6428571428571429
447,5711,0.6103752759381899
448,5712,0.4533582089552239
449,5713,0.4523597506678539
450,5732,0.572538860103627
451,5733,0.6159365558912386
452,5734,0.5545023696682464
453,5735,0.5282131661442007
454,5736,0.6720430107526881
455,5737,0.6144455747711088
456,5933,0.7671317193270415
457,5934,0.4545454545454545
458,5935,0.4966532797858099
459,5936,0.4759206798866855
460,5937,0.5473642489100278
461,5955,0.619281045751634
462,5956,0.6158940397350994
463,5957,0.7032967032967034
464,5958,0.7631133671742809
465,6035,0.6356877323420075
466,6036,0.4
467,6037,0.6666666666666666
468,6038,0.4875
469,6064,0.5910780669144982
470,6065,0.5611814345991561
471,6066,0.6164383561643836
472,6067,0.67
473,6068,0.4901960784313725
474,6069,0.5899772209567198
475,6070,0.5159574468085106
476,6071,0.5536723163841808
477,6072,0.7361111111111112
478,6176,0.6779909824892524
479,6177,0.5283862315601252
480,6178,0.8194444444444444
481,6179,0.5885714285714285
482,6180,0.8205128205128205
483,6181,0.5617529880478087
484,6182,0.6086956521739131
485,6253,0.6861809943960892
486,6254,0.4213592233009708
487,6255,0.5455455455455456
488,6256,0.6855345911949685
489,6257,0.7903225806451613
490,6258,0.8379888268156425
491,6259,0.5540540540540541
492,6278,0.4801324503311258
493,6279,0.4780952380952381
494,6280,0.5020833333333333
495,6281,0.5617283950617284
496,6282,0.5882352941176471
497,6450,0.5637583892617449
498,6451,0.6798628428927681
499,6452,0.5886524822695035
500,6453,0.7357584076870282
501,6454,0.7332115121059845
502,6455,0.7253555664541442
503,6456,0.6263399693721287
504,6478,0.5833333333333334
505,6479,0.5745752045311516
506,6480,0.60880195599022
507,6481,0.7728937728937729
508,6557,0.4390243902439024
509,6558,0.5962938451356717
510,6559,0.6551724137931034
511,6560,0.5294117647058824
512,6561,0.6265822784810127
513,6562,0.6709050112191474
514,6563,0.5389830508474577
515,6602,0.7677725118483413
516,6603,0.7358490566037735
517,6604,0.8
518,6605,0.6396396396396397
519,6606,0.5882352941176471
520,6607,0.596551724137931
521,6702,0.6123595505617978
522,6703,0.6129032258064516
523,6704,0.673469387755102
524,6705,0.75
525,6766,0.7268560953253895
526,6767,0.6466165413533834
527,6768,0.6158513462267728
528,6769,0.5892857142857143
529,6783,0.4642857142857143
530,6784,0.5570469798657718
531,6785,0.6025641025641025
532,6786,0.4917431192660551
533,6956,0.5662650602409639
534,6957,0.6088957055214724
535,6958,0.6870629370629371
536,6959,0.7950349610379713
537,6983,0.7629224421677252
538,6984,0.5793103448275863
539,6985,0.6666666666666666
540,6986,0.4897959183673469
541,6987,0.6163793103448276
542,6988,0.6876129291306966
543,7078,0.5795724465558195
544,7079,0.6920572916666666
545,7080,0.6042692939244664
546,7081,0.4763231197771588
547,7106,0.5818181818181818
548,7107,0.5135135135135135
549,7108,0.6941964285714286
550,7109,0.76
551,7110,0.5630252100840336
552,7219,0.5811393011010053
553,7220,0.6183431952662722
554,7221,0.5734265734265734
555,7222,0.6470588235294118
556,7223,0.69921875
557,7224,0.717948717948718
558,7225,0.582089552238806
559,7226,0.4715909090909091
560,7227,0.6956521739130435
561,7228,0.6060606060606061
562,7305,0.5982905982905983
563,7306,0.7450199203187251
564,7307,0.4837812789620018
565,7308,0.7300785634118967
566,7309,0.5449915110356537
567,7310,0.5486920895052001
568,7311,0.608016304347826
569,7330,0.5672727272727273
570,7487,0.7302383939774153
571,7488,0.7697368421052632
572,7489,0.6509009009009009
573,7490,0.7224334600760456
574,7491,0.82
575,7492,0.6519070583077597
576,7493,0.6881434739289273
577,7494,0.6611721611721612
578,7495,0.7215373459028281
579,7517,0.7425742574257426
580,7518,0.7027027027027027
581,7519,0.448780487804878
582,7520,0.530209617755857
583,7521,0.6076294277929155
584,7522,0.647887323943662
585,7523,0.6188679245283019
586,7524,0.493801652892562
587,7525,0.5577342047930284
588,7526,0.6494522691705791
589,7612,0.4323308270676692
590,7613,0.5102533172496985
591,7614,0.6263736263736264
592,7615,0.38
593,7616,0.4727272727272727
594,7617,0.5179606025492468
595,7648,0.7864077669902912
596,7649,0.8125
597,7650,0.6716417910447762
598,7753,0.5526315789473685
599,7754,0.7727272727272727
600,7755,0.6073211314475874
601,7756,0.6634615384615384
602,7824,0.5930599369085173
603,7825,0.6221374045801527
604,7826,0.604040404040404
605,7827,0.5910931174089069
606,7828,0.5741556534508077
607,7829,0.6884057971014492
608,7830,0.5306122448979592
609,7831,0.6906474820143885
610,7832,0.5502742230347349
611,7850,0.5809859154929577
612,7851,0.5901639344262295
613,7852,0.6153846153846154
614,8030,0.7127775755369494
615,8031,0.6988202637057599
616,8032,0.7356756756756757
617,8033,0.7478386167146974
618,8034,0.6463675213675214
619,8064,0.6779661016949152
620,8065,0.6569767441860465
621,8066,0.6894370651486401
622,8067,0.734982332155477
623,8068,0.7336065573770492
624,8069,0.6773399014778325
625,8070,0.7572815533980582
626,8071,0.7224906065485776
627,8072,0.6275565123789021
628,8155,0.5358024691358024
629,8156,0.5394321766561514
630,8177,0.5833333333333334
631,8178,0.6826923076923077
632,8179,0.6660039761431411
633,8277,0.5964912280701754
634,8278,0.7175925925925926
635,8279,0.6103575832305795
636,8280,0.3125
637,8281,0.5815602836879432
638,8282,0.8653846153846154
639,8359,0.629757785467128
640,8360,0.6319895968790638
641,8361,0.5053066037735849
642,8362,0.6574074074074074
643,8363,0.6301853486319505
644,8364,0.4987405541561713
645,8365,0.6119402985074627
646,8366,0.505656108597285
647,8367,0.782608695652174
648,8368,0.6168782673637042
649,8369,0.5144927536231884
650,8387,0.5412371134020618
651,8388,0.6036585365853658
652,8566,0.6534954407294833
653,8567,0.6355421686746988
654,8568,0.7593167701863354
655,8569,0.6376470588235295
656,8591,0.6329479768786127
657,8592,0.6018957345971564
658,8593,0.6712328767123288
659,8594,0.716
660,8595,0.5513513513513514
661,8596,0.5961342828077314
662,8597,0.6042402826855123
663,8680,0.4971941638608305
664,8681,0.6712182061579652
665,8682,0.625
666,8683,0.6584821428571429
667,8684,0.5934065934065934
668,8685,0.6428571428571429
669,8686,0.6638152266894782
670,8687,0.6484260076493086
671,8688,0.53125
672,8689,0.5246350364963503
673,8690,0.6964285714285714
674,8713,0.6439169139465876
675,8714,0.6785714285714286
676,8715,0.7162162162162162
677,8716,0.5194805194805194
678,8717,0.6470588235294118
679,8820,0.588495575221239
680,8821,0.6430020283975659
681,8822,0.7570093457943925
682,8823,0.7352941176470589
683,8824,0.8095238095238095
684,8825,0.6141304347826086
685,8888,0.4669652855543113
686,8889,0.5099833610648918
687,8890,0.5379746835443038
688,8891,0.7243401759530792
689,8892,0.6525131282820705
690,8893,0.5807086614173228
691,8894,0.609375
692,8910,0.6030927835051546
693,8911,0.6063829787234043
694,8912,0.6424242424242425
695,8913,0.5572678050812162
696,9071,0.7486481772196057
697,9072,0.640295358649789
698,9073,0.5887096774193549
699,9074,0.4092741935483871
700,9075,0.5299334811529933
701,9076,0.8410696735138942
702,9077,0.5484848484848485
703,9078,0.5298507462686567
704,9104,0.4289693593314763
705,9105,0.626984126984127
706,9106,0.6883116883116883
707,9107,0.5833333333333334
708,9108,0.5784908933217693
709,9109,0.6371681415929203
710,9110,0.5250836120401338
711,9111,0.6569444444444444
712,9112,0.6970873786407767
713,9113,0.6193910256410257
714,9114,0.7740585774058577
715,9199,0.59375
716,9200,0.8156737305077969
717,9201,0.6888888888888889
718,9202,0.5130434782608696
719,9203,0.6771300448430493
720,9204,0.5985915492957746
721,9205,0.7063789868667918
722,9206,0.5284360189573459
723,9207,0.5524079320113314
724,9235,0.4569536423841059
725,9236,0.75
726,9331,0.5963541666666666
727,9332,0.5315985130111525
728,9402,0.5324675324675324
729,9403,0.5020463847203275
730,9404,0.5934959349593496
731,9405,0.4777777777777778
732,9406,0.5233644859813084
733,9407,0.7741935483870968
734,9408,0.4703153988868274
735,9425,0.5362318840579711
736,9426,0.6569591527987897
737,9427,0.58
738,9610,0.5797546012269938
739,9611,0.7954655089242644
740,9612,0.625
741,9613,0.640926640926641
742,9614,0.7112462006079028
743,9615,0.5567010309278351
744,9616,0.731496062992126
745,9617,0.6506550218340611
746,9618,0.587243176939589
747,9634,0.6535433070866141
748,9635,0.513677811550152
749,9636,0.7082706766917293
750,9637,0.6840796019900498
751,9638,0.6427184466019418
752,9639,0.7034883720930233
753,9640,0.6738013698630136
754,9641,0.6402439024390244
755,9642,0.6813559322033899
756,9643,0.704119850187266
757,9644,0.7563291139240507
758,9645,0.7407596227377007
759,9646,0.6130268199233716
760,9724,0.5865102639296188
761,9725,0.6308724832214765
762,9726,0.5681818181818182
763,9749,0.591566265060241
764,9750,0.5698198198198198
765,9751,0.4444444444444444
766,9752,0.5444839857651246
767,9753,0.5901639344262295
768,9754,0.5576923076923077
769,9842,0.5769230769230769
770,9843,0.8888888888888888
771,9844,0.7105263157894737
772,9845,0.5833333333333334
773,9846,0.4645669291338583
774,9847,0.5838162251655629
775,9919,0.7485207100591716
776,9920,0.6211996713229252
777,9921,0.6736111111111112
778,9922,0.6221871298855113
779,9923,0.5836112434492615
780,9940,0.6312849162011173
781,9941,0.5330073349633252
782,9942,0.5827205882352942
783,9943,0.6406335335882032
784,9944,0.6043689320388349
785,10120,0.674087266251113
786,10121,0.6066066066066066
787,10122,0.8093007694881231
788,10123,0.5521327014218009
789,10144,0.5720930232558139
790,10145,0.4987834549878345
791,10146,0.6573604060913706
792,10147,0.55
793,10148,0.8166666666666667
794,10149,0.5
795,10150,0.5197215777262181
796,10244,0.6568627450980392
797,10245,0.6
798,10246,0.5098522167487685
799,10247,0.7574257425742574
800,10248,0.5585585585585585
801,10249,0.5404858299595142
802,10278,0.819672131147541
803,10279,0.561525129982669
804,10280,0.6998056095529019
805,10281,0.4915254237288136
806,10282,0.6390243902439025
807,10379,0.5895522388059702
808,10380,0.4970414201183432
809,10381,0.6219512195121951
810,10382,0.5604166666666667
811,10383,0.49
812,10384,0.6923076923076923
813,10385,0.7413793103448276
814,10386,0.6387158600862483
815,10387,0.6045714285714285
816,10458,0.5702982349360926
817,10459,0.6054794520547945
818,10460,0.6155844155844156
819,10461,0.828817246835443
820,10462,0.5751937984496124
821,10463,0.5878136200716846
822,10464,0.8103448275862069
823,10465,0.5989813994685562
824,10484,0.5798876978050026
825,10485,0.5958904109589042
826,10486,0.4620689655172413
827,10487,0.6515151515151515
828,10488,0.5394495412844037
829,10654,0.6764570904084443
830,10655,0.5
831,10656,0.6380255941499086
832,10657,0.5381493506493507
833,10658,0.7398230088495575
834,10659,0.6365435356200527
835,10691,0.6844783715012722
836,10692,0.6181818181818182
837,10693,0.5862068965517241
838,10694,0.6227217496962333
839,10695,0.6514859127749904
840,10696,0.7161214953271028
841,10697,0.663003663003663
842,10698,0.574926542605289
843,10776,0.4822006472491909
844,10777,0.5725
845,10778,0.5970394736842105
846,10779,0.6194690265486725
847,10780,0.4510344827586207
848,10781,0.4915254237288136
849,10812,0.7057291666666666
850,10813,0.5671641791044776
851,10814,0.6774193548387096
852,10815,0.6591928251121076
853,10816,0.6653543307086615
854,10917,0.7027027027027027
855,10918,0.6316872427983539
856,10919,0.6943155452436195
857,10920,0.599476439790576
858,10989,0.5053571428571428
859,10990,0.5491400491400491
860,10991,0.717948717948718
861,10992,0.5263157894736842
862,10993,0.7169811320754716
863,10994,0.525096525096525
864,10995,0.7008547008547008
865,10996,0.5439650464227198
866,10997,0.7798657718120805
867,11019,0.5799256505576208
868,11020,0.6557208825038481
869,11021,0.5472972972972973
870,11189,0.7428343949044586
871,11190,0.7426470588235294
872,11209,0.5595238095238095
873,11210,0.6695652173913044
874,11211,0.6929403701165182
875,11212,0.6688034188034188
876,11213,0.7419962335216572
877,11214,0.5497382198952879
878,11215,0.5507900677200903
879,11216,0.7321178120617111
880,11217,0.782312925170068
881,11218,0.7413249211356467
882,11303,0.520935960591133
883,11304,0.5295698924731183
884,11305,0.4775862068965517
885,11306,0.5547619047619048
886,11307,0.5465753424657535
887,11308,0.5985915492957746
888,11331,0.4630872483221476
889,11332,0.7401960784313726
890,11333,0.5425531914893617
891,11438,0.674592690444738
892,11439,0.6666666666666666
893,11440,0.5132743362831859
894,11441,0.4782608695652174
895,11523,0.6130419821059876
896,11524,0.6962790697674418
897,11525,0.6536144578313253
898,11526,0.6250986582478295
899,11527,0.5113636363636364
900,11528,0.538109756097561
901,11529,0.7030567685589519
902,11530,0.6445086705202312
903,11531,0.7439161362785474
904,11532,0.7062706270627063
905,11546,0.7339743589743589
906,11547,0.6206896551724138
907,11548,0.6623711340206185
908,11549,0.6486013986013986
909,11705,0.5405405405405406
910,11706,0.6534123939076851
911,11722,0.5172413793103449
912,11723,0.5634638196915777
913,11724,0.675198587819947
914,11725,0.5223367697594502
915,11726,0.6114864864864865
916,11727,0.6404040404040404
917,11728,0.5501051156271899
918,11729,0.6440809968847352
919,11730,0.7197898423817863
920,11731,0.6235827664399093
921,11732,0.652027027027027
922,11733,0.7165775401069518
923,11734,0.6986970684039088
924,11823,0.5868893011750155
925,11824,0.5230769230769231
926,11825,0.6263498920086393
927,11826,0.6567567567567567
928,11827,0.5871743486973948
929,11828,0.6877729257641921
930,11829,0.5929339477726574
931,11830,0.6211812627291242
932,11831,0.6512027491408935
933,11832,0.6646706586826348
934,11855,0.6790123456790124
935,11856,0.5841242450388265
936,11857,0.5910364145658263
937,11858,0.622187742435997
938,11973,0.6634615384615384
939,11974,0.5582655826558266
940,11975,0.5582191780821918
941,11976,0.6729411764705883
942,11977,0.7138888888888889
943,11978,0.6907216494845361
944,11979,0.6409801136363636
945,12042,0.4477611940298507
946,12043,0.5094850948509485
947,12044,0.6546153846153846
948,12045,0.4192307692307692
949,12046,0.5140562248995983
950,12047,0.5970873786407767
951,12060,0.5493827160493827
952,12061,0.6482142857142857
953,12062,0.6259259259259259
954,12063,0.5830013280212484
955,12064,0.532520325203252
956,12236,0.6956521739130435
957,12237,0.5391304347826087
958,12238,0.6494252873563219
959,12266,0.6262295081967213
960,12267,0.580110497237569
961,12268,0.6590909090909091
962,12269,0.5526315789473685
963,12270,0.594059405940594
964,12271,0.722972972972973
965,12272,0.6018518518518519
966,12273,0.66015625
967,12274,0.6613832853025937
968,12275,0.8289473684210527
969,12276,0.6156462585034014
970,12277,0.5540780141843972
971,12278,0.5682730923694779
972,12349,0.4037122969837587
973,12350,0.6529680365296804
974,12351,0.4387755102040816
975,12352,0.5674157303370787
976,12353,0.5883668903803132
977,12354,0.5091575091575091
978,12355,0.5080645161290323
979,12356,0.504950495049505
980,12379,0.5402298850574713
981,12380,0.7389830508474576
982,12381,0.5370370370370371
983,12382,0.6769025367156208
984,12478,0.4263888888888889
985,12479,0.5681341719077568
986,12480,0.6351209253417456
987,12481,0.5034965034965035
988,12482,0.616822429906542
989,12483,0.7465753424657534
990,12484,0.6769575591063552
991,12485,0.5338865836791148
992,12486,0.6923076923076923
993,12567,0.5022761760242792
994,12568,0.6284153005464481
995,12569,0.4957118353344768
996,12570,0.5724137931034483
997,12571,0.4879227053140096
998,12572,0.5445945945945946
999,12573,0.7154471544715447
1000,12574,0.4618473895582329
1001,12575,0.7476370510396976
1002,12576,0.5587188612099644
1003,12589,0.5414012738853503
1004,12590,0.5037593984962406
1005,12788,0.6486486486486487
1006,12789,0.6603531300160513
1007,12790,0.6891993015714643
1008,12791,0.5983045321160744
1009,12792,0.6005547850208044
1010,12793,0.6694677871148459
1011,12868,0.5353881278538812
1012,12869,0.5714285714285714
1013,12870,0.5166051660516605
1014,12871,0.5341772151898734
1015,12892,0.6084010840108401
1016,12893,0.5244755244755245
1017,12894,0.5454545454545454
1018,12895,0.6095238095238096
1019,12896,0.5926258992805755
1020,13000,0.8222222222222222
1021,13001,0.555205047318612
1022,13002,0.5034013605442177
1023,13003,0.7727272727272727
1024,13004,0.902439024390244
1025,13081,0.6192468619246861
1026,13082,0.5997506234413965
